"Set","Model","Age","LM","Temp","pH","DO_ppm","Age:LM","Age:Temp","LM:Temp","Age:pH","LM:pH","Temp:pH","Age:DO_ppm","LM:DO_ppm","Temp:DO_ppm","pH:DO_ppm","Age:LM:Temp","Age:LM:pH","Age:Temp:pH","LM:Temp:pH","Age:LM:DO_ppm","Age:Temp:DO_ppm","LM:Temp:DO_ppm","Age:pH:DO_ppm","LM:pH:DO_ppm","Temp:pH:DO_ppm","Age:LM:Temp:pH","Age:LM:Temp:DO_ppm","Age:LM:pH:DO_ppm","Age:Temp:pH:DO_ppm","LM:Temp:pH:DO_ppm","Age:LM:Temp:pH:DO_ppm","Num_Rhats_gt_1.05","Num_Eff_SS_ls_100","Num_params","Run_Time","WAIC"
"11","12",1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2224,"4 hrs, 4 min, 24 sec",122041.808436889
"11","13",1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2224,"3 hrs, 46 min, 12 sec",121936.985548648
"11","14",1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2224,"3 hrs, 54 min, 28 sec",122073.262814838
"11","15",1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,2224,"4 hrs, 0 min, 5 sec",121987.317718927
"11","16",1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2224,"4 hrs, 2 min, 57 sec",122001.439471189
"11","17",1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2224,"3 hrs, 58 min, 13 sec",122073.196781847
"11","18",1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,2,1,2224,"4 hrs, 8 min, 13 sec",122023.049607005
"11","19",1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2224,"4 hrs, 6 min, 44 sec",121922.604339347
"11","20",1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2224,"4 hrs, 12 min, 4 sec",122024.935798405
"11","21",1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2224,"4 hrs, 3 min, 40 sec",122007.595970239
"11","22",0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2224,"4 hrs, 1 min, 12 sec",122004.860611333
"12","1",1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,2123,"3 hrs, 56 min, 23 sec",121888.832010181
"12","2",1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,2123,"3 hrs, 53 min, 45 sec",121871.169357964
"12","3",1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,2123,"3 hrs, 48 min, 10 sec",121886.079479928
"12","4",1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,2123,"3 hrs, 52 min, 23 sec",121895.067771934
"12","5",1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,2123,"3 hrs, 57 min, 10 sec",121976.789770128
"12","6",1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,2123,"3 hrs, 47 min, 15 sec",121929.783134235
"12","7",1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,2123,"4 hrs, 1 min, 21 sec",121913.890913983
"12","8",1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,2123,"3 hrs, 46 min, 40 sec",121903.33565164
"12","9",1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,2123,"3 hrs, 54 min, 1 sec",121874.484333152
"12","10",1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,2123,"3 hrs, 57 min, 14 sec",121972.734551431
"12","11",1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,2123,"3 hrs, 46 min, 53 sec",121879.94238897
"12","12",1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2123,"4 hrs, 0 min, 58 sec",121960.562979237
"12","13",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,2123,"3 hrs, 54 min, 49 sec",121853.974616954
"12","14",1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2123,"3 hrs, 50 min, 5 sec",121997.951224844
"12","15",1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2123,"3 hrs, 52 min, 49 sec",121913.892978033
"12","16",1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2123,"3 hrs, 53 min, 47 sec",121927.912333788
"12","17",1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2123,"3 hrs, 57 min, 1 sec",121983.800798925
"12","18",1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2123,"4 hrs, 3 min, 40 sec",121942.096926485
"12","19",1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,2,2,2123,"4 hrs, 6 min, 9 sec",121965.970093198
"12","20",1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2123,"3 hrs, 59 min, 59 sec",121992.489401517
"12","21",0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,2,2,2123,"3 hrs, 55 min, 27 sec",122007.938256228
"13","1",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,2022,"3 hrs, 53 min, 29 sec",121821.761431003
"13","2",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,2022,"3 hrs, 40 min, 59 sec",121782.687094368
"13","3",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,2022,"3 hrs, 42 min, 33 sec",121892.151198797
"13","4",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,2022,"3 hrs, 34 min, 45 sec",121804.726663005
"13","5",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,2022,"3 hrs, 43 min, 10 sec",121907.666481593
"13","6",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,2022,"3 hrs, 32 min, 29 sec",121885.047991124
"13","7",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,2022,"3 hrs, 38 min, 41 sec",121814.406381322
"13","8",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,2,2022,"3 hrs, 34 min, 26 sec",121828.503039074
"13","9",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,2022,"3 hrs, 45 min, 6 sec",121797.370414597
"13","10",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,2022,"3 hrs, 43 min, 57 sec",121908.72306517
"13","11",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,2022,"3 hrs, 44 min, 22 sec",121786.520542045
"13","12",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2022,"3 hrs, 50 min, 38 sec",121913.361704934
"13","13",1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2022,"3 hrs, 49 min, 47 sec",121926.110812261
"13","14",1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2022,"3 hrs, 40 min, 29 sec",121847.054686526
"13","15",1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2022,"3 hrs, 40 min, 42 sec",121876.099042122
"13","16",1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,2022,"3 hrs, 54 min, 18 sec",121919.733344881
"13","17",1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2022,"3 hrs, 35 min, 40 sec",121870.430448388
"13","18",1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2022,"3 hrs, 34 min, 54 sec",121923.418388466
"13","19",1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2022,"3 hrs, 41 min, 53 sec",121913.257266569
"13","20",0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2022,"3 hrs, 41 min, 13 sec",121913.978165939
"14","1",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1921,"3 hrs, 32 min, 54 sec",121738.923028401
"14","2",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1921,"3 hrs, 34 min, 20 sec",121841.298178417
"14","3",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1921,"3 hrs, 40 min, 24 sec",121754.055366881
"14","4",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1921,"3 hrs, 36 min, 29 sec",121866.945673498
"14","5",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1921,"3 hrs, 29 min, 34 sec",121865.439112161
"14","6",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1921,"3 hrs, 28 min, 27 sec",121748.617006574
"14","7",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1921,"3 hrs, 23 min, 41 sec",121768.217999177
"14","8",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1921,"3 hrs, 38 min, 25 sec",121727.150755766
"14","9",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1921,"3 hrs, 39 min, 14 sec",121862.602029151
"14","10",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1921,"3 hrs, 35 min, 8 sec",121732.759709919
"14","11",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1921,"3 hrs, 41 min, 42 sec",121839.162223241
"14","12",1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1921,"3 hrs, 36 min, 56 sec",121878.179888721
"14","13",1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1921,"3 hrs, 35 min, 26 sec",121763.258380972
"14","14",1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1921,"3 hrs, 38 min, 10 sec",121831.772522826
"14","15",1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1921,"3 hrs, 35 min, 6 sec",121876.116111166
"14","16",1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1921,"3 hrs, 38 min, 22 sec",121857.754669216
"14","17",1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1921,"3 hrs, 28 min, 31 sec",121831.883849136
"14","18",1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1921,"3 hrs, 40 min, 41 sec",121861.194224572
"14","19",0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1921,"3 hrs, 39 min, 3 sec",121888.720096333
"15","1",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1820,"3 hrs, 26 min, 55 sec",121669.547116198
"15","2",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,3,2,1820,"3 hrs, 16 min, 1 sec",121808.38326555
"15","3",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1820,"3 hrs, 30 min, 59 sec",121721.79728888
"15","4",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1820,"3 hrs, 33 min, 45 sec",121821.114546506
"15","5",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,3,1820,"3 hrs, 18 min, 51 sec",121778.051832502
"15","6",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1820,"3 hrs, 21 min, 58 sec",121673.50992813
"15","7",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1820,"3 hrs, 23 min, 16 sec",121766.366701777
"15","8",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1820,"3 hrs, 31 min, 41 sec",121806.012012113
"15","9",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1820,"3 hrs, 26 min, 58 sec",121656.425033833
"15","10",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1820,"3 hrs, 31 min, 52 sec",121783.897086195
"15","11",1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1820,"3 hrs, 28 min, 14 sec",121873.11944206
"15","12",1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,2,0,1820,"3 hrs, 31 min, 15 sec",121721.829655387
"15","13",1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1820,"3 hrs, 32 min, 40 sec",121780.397664459
"15","14",1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1820,"3 hrs, 33 min, 9 sec",121825.732865985
"15","15",1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1820,"2 hrs, 9 min, 4 sec",121809.81257463
"15","16",1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1820,"2 hrs, 7 min, 14 sec",121782.885922913
"15","17",1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1820,"2 hrs, 12 min, 6 sec",121829.970048952
"15","18",0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1820,"2 hrs, 7 min, 56 sec",121873.740769105
"16","1",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1719,"1 hrs, 57 min, 34 sec",121601.549779547
"16","2",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,6,5,1719,"1 hrs, 53 min, 29 sec",121762.381414178
"16","3",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1719,"2 hrs, 0 min, 34 sec",121740.724174642
"16","4",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1719,"2 hrs, 1 min, 35 sec",121729.985167623
"16","5",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1719,"1 hrs, 50 min, 32 sec",121709.742724062
"16","6",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,11,12,1719,"1 hrs, 37 min, 27 sec",121631.39598922
"16","7",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1719,"1 hrs, 30 min, 53 sec",121694.168539659
"16","8",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1719,"2 hrs, 4 min, 41 sec",121735.517439455
"16","9",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,2,2,1719,"2 hrs, 3 min, 44 sec",121726.105461173
"16","10",1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1719,"2 hrs, 1 min, 23 sec",121798.442104655
"16","11",1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1719,"2 hrs, 7 min, 50 sec",121871.530517221
"16","12",1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1719,"2 hrs, 0 min, 38 sec",121706.659739088
"16","13",1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,5,1719,"1 hrs, 57 min, 34 sec",121755.674012981
"16","14",1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1719,"2 hrs, 2 min, 5 sec",121717.735570339
"16","15",1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1719,"2 hrs, 0 min, 22 sec",121759.328938155
"16","16",1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,3,5,1719,"1 hrs, 58 min, 51 sec",121769.19356236
"16","17",0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1719,"2 hrs, 4 min, 35 sec",121795.602300031
"17","1",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,23,42,1618,"1 hrs, 36 min, 5 sec",121681.759471934
"17","2",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1618,"1 hrs, 51 min, 52 sec",121653.942992192
"17","3",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,2,1618,"1 hrs, 51 min, 52 sec",121655.274068757
"17","4",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,37,25,1618,"1 hrs, 32 min, 30 sec",121640.722022467
"17","5",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,3,1618,"1 hrs, 36 min, 49 sec",121552.563087429
"17","6",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,10,7,1618,"1 hrs, 29 min, 27 sec",121613.134582508
"17","7",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1618,"1 hrs, 53 min, 49 sec",121652.144650281
"17","8",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,4,6,1618,"1 hrs, 57 min, 31 sec",121629.650323666
"17","9",1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,4,1618,"1 hrs, 31 min, 29 sec",121726.783701826
"17","10",1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,4,1618,"1 hrs, 54 min, 57 sec",121760.685244547
"17","11",1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,12,10,1618,"1 hrs, 38 min, 4 sec",121621.330653637
"17","12",1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,2,4,1618,"1 hrs, 38 min, 22 sec",121708.27541326
"17","13",1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,2,4,1618,"1 hrs, 38 min, 3 sec",121626.280651163
"17","14",1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,5,1618,"1 hrs, 40 min, 28 sec",121677.376681304
"17","15",1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,2,1618,"1 hrs, 50 min, 57 sec",121669.716592536
"17","16",0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1618,"2 hrs, 0 min, 11 sec",121730.208356716
"18","1",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1517,"1 hrs, 30 min, 1 sec",121633.442438289
"18","2",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,2,6,1517,"1 hrs, 28 min, 15 sec",121638.108039038
"18","3",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,2,1517,"1 hrs, 25 min, 41 sec",121601.14587976
"18","4",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,2,2,1517,"1 hrs, 29 min, 49 sec",121566.167877969
"18","5",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,2,7,1517,"1 hrs, 25 min, 8 sec",121496.812711289
"18","6",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,3,4,1517,"1 hrs, 30 min, 30 sec",121567.854650162
"18","7",1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,5,10,1517,"1 hrs, 30 min, 38 sec",121543.017242105
"18","8",1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,9,9,1517,"1 hrs, 32 min, 55 sec",121642.066425369
"18","9",1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,3,2,1517,"1 hrs, 32 min, 58 sec",121713.47246234
"18","10",1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,6,1517,"1 hrs, 29 min, 54 sec",121565.867811763
"18","11",1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,4,7,1517,"1 hrs, 29 min, 30 sec",121580.561109956
"18","12",1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,2,1,1517,"1 hrs, 28 min, 47 sec",121547.097935589
"18","13",1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1517,"1 hrs, 27 min, 37 sec",121558.521735555
"18","14",1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,5,6,1517,"1 hrs, 30 min, 56 sec",121606.146748709
"18","15",0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,4,6,1517,"1 hrs, 28 min, 53 sec",121667.258394123
