"","Age1","Age2","LM","Site","Week1","Week2","Week3","Week4","Age1:LM","Age2:LM","Age1:Site","Age2:Site","LM:Site","Age1:Week1","Age2:Week1","Age1:Week2","Age2:Week2","Age1:Week3","Age2:Week3","Age1:Week4","Age2:Week4","LM:Week1","LM:Week2","LM:Week3","LM:Week4","Site:Week1","Site:Week2","Site:Week3","Site:Week4","Age1:LM:Site","Age2:LM:Site","Age1:LM:Week1","Age2:LM:Week1","Age1:LM:Week2","Age2:LM:Week2","Age1:LM:Week3","Age2:LM:Week3","Age1:LM:Week4","Age2:LM:Week4","Age1:Site:Week1","Age2:Site:Week1","Age1:Site:Week2","Age2:Site:Week2","Age1:Site:Week3","Age2:Site:Week3","Age1:Site:Week4","Age2:Site:Week4","LM:Site:Week1","LM:Site:Week2","LM:Site:Week3","LM:Site:Week4","Age1:LM:Site:Week1","Age2:LM:Site:Week1","Age1:LM:Site:Week2","Age2:LM:Site:Week2","Age1:LM:Site:Week3","Age2:LM:Site:Week3","Age1:LM:Site:Week4","Age2:LM:Site:Week4","Stratum"
"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;_1",0.388006666666667,0.507202666666667,0.388193333333333,0.723744,0.744846666666667,0.373241333333333,0.44988,0.370250666666667,0.364388,0.364133333333333,0.533430666666667,0.381398666666667,0.677492,0.502186666666667,0.40104,0.386524,0.422410666666667,0.3962,0.398492,0.403193333333333,0.399714666666667,0.341066666666667,0.384068,0.3841,0.396990666666667,0.504526666666667,0.456576,0.437277333333333,0.420269333333333,0.403952,0.400486666666667,0.404768,0.404541333333333,0.397745333333333,0.402685333333333,0.397493333333333,0.401074666666667,0.399012,0.39934,0.385893333333333,0.395185333333333,0.391673333333333,0.396933333333333,0.3965,0.400164,0.403822666666667,0.401242666666667,0.383642666666667,0.399684,0.401992,0.397846666666667,0.399389333333333,0.398689333333333,0.396685333333333,0.400678666666667,0.401302666666667,0.401328,0.400713333333333,0.401837333333333,0.000573333333333332
"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_7",0.345790666666667,0.376192,0.391484,0.417714666666667,0.367953333333333,0.439069333333333,0.407172,0.383393333333333,0.365730666666667,0.372076,0.441454666666667,0.375698666666667,0.361586666666667,0.382546666666667,0.370749333333333,0.371233333333333,0.377052,0.379164,0.376354666666667,0.375428,0.377282666666667,0.364253333333333,0.376204,0.374881333333333,0.376674666666667,0.441265333333333,0.384236,0.387482666666667,0.377033333333333,0.373876,0.377692,0.371606666666667,0.377936,0.378809333333333,0.375602666666667,0.375006666666667,0.376978666666667,0.377828,0.376781333333333,0.374632,0.378538666666667,0.381278666666667,0.376464,0.374394666666667,0.377053333333333,0.377869333333333,0.376686666666667,0.370756,0.375702666666667,0.375402666666667,0.376594666666667,0.374684,0.375706666666667,0.37654,0.376284,0.376990666666667,0.376902666666667,0.376701333333333,0.376305333333333,0.928330666666667
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylotenera;_7",0.178868,0.127754666666667,0.936428,0.999966666666667,0.155905333333333,0.143486666666667,0.134233333333333,0.150990666666667,0.123192,0.173988,0.190121333333333,0.183774666666667,0.164494666666667,0.128253333333333,0.147465333333333,0.145049333333333,0.162128,0.154296,0.167324,0.162838666666667,0.173085333333333,0.111748,0.245001333333333,0.140149333333333,0.223308,0.111888,0.139962666666667,0.146113333333333,0.160757333333333,0.155041333333333,0.162762666666667,0.158086666666667,0.156933333333333,0.155232,0.174006666666667,0.181066666666667,0.171524,0.169392,0.181577333333333,0.166698666666667,0.159736,0.155284,0.175334666666667,0.172473333333333,0.173134666666667,0.169716,0.180341333333333,0.130194666666667,0.181074666666667,0.159488,0.188410666666667,0.166292,0.170961333333333,0.167768,0.178528,0.180401333333333,0.177332,0.175449333333333,0.181826666666667,0.000838666666666672
"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;_3",0.239985333333333,0.262710666666667,0.353757333333333,0.187428,0.243814666666667,0.423637333333333,0.384561333333333,0.702,0.359898666666667,0.664694666666667,0.225456,0.278438666666667,0.418470666666667,0.321392,0.459785333333333,0.514985333333333,0.362802666666667,0.406902666666667,0.365354666666667,0.302765333333333,0.3488,0.287841333333333,0.260170666666667,0.335378666666667,0.301036,0.205512,0.22984,0.300908,0.276534666666667,0.291061333333333,0.295926666666667,0.277150666666667,0.290749333333333,0.294734666666667,0.303057333333333,0.298276,0.308112,0.306053333333333,0.309790666666667,0.268634666666667,0.326272,0.281065333333333,0.306805333333333,0.297938666666667,0.306338666666667,0.309704,0.309281333333333,0.462612,0.316052,0.368592,0.306918666666667,0.296405333333333,0.305094666666667,0.310046666666667,0.306537333333333,0.309028,0.310737333333333,0.311928,0.313025333333333,4.66666666666665e-05
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;_1",0.14604,0.221422666666667,0.274789333333333,0.912844,0.455962666666667,0.37748,0.205733333333333,0.259593333333333,0.360465333333333,0.297406666666667,0.200938666666667,0.262076,0.286413333333333,0.240885333333333,0.241728,0.219964,0.279545333333333,0.256378666666667,0.267770666666667,0.244024,0.289914666666667,0.395621333333333,0.52108,0.26548,0.313892,0.458657333333333,0.513406666666667,0.255524,0.298333333333333,0.320461333333333,0.302265333333333,0.299825333333333,0.277602666666667,0.282329333333333,0.318493333333333,0.307222666666667,0.292908,0.283213333333333,0.300289333333333,0.327005333333333,0.272070666666667,0.262074666666667,0.298704,0.289068,0.285682666666667,0.276325333333333,0.294708,0.322798666666667,0.319657333333333,0.283592,0.297990666666667,0.289358666666667,0.286601333333333,0.289756,0.296396,0.293802666666667,0.293182666666667,0.289938666666667,0.293582666666667,0
"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;_1",0.777222666666667,0.573112,0.872352,0.54818,0.983032,0.542589333333333,0.585008,0.568149333333333,0.57638,0.586257333333333,0.567466666666667,0.573034666666667,0.661202666666667,0.577537333333333,0.578765333333333,0.578689333333333,0.58284,0.578037333333333,0.584693333333333,0.585362666666667,0.584102666666667,0.59232,0.597618666666667,0.581836,0.593302666666667,0.551486666666667,0.61068,0.574386666666667,0.593981333333333,0.574417333333333,0.588188,0.5812,0.581998666666667,0.580257333333333,0.58386,0.586136,0.585053333333333,0.584633333333333,0.58572,0.588828,0.580541333333333,0.580114666666667,0.585722666666667,0.588478666666667,0.584981333333333,0.584461333333333,0.585852,0.577212,0.584785333333333,0.583753333333333,0.584444,0.586321333333333,0.584721333333333,0.584838666666667,0.585326666666667,0.583653333333333,0.58548,0.585201333333333,0.586126666666667,1
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylotenera;_2",0.368189333333333,0.275974666666667,0.507905333333333,0.99672,0.26516,0.26384,0.272434666666667,0.293701333333333,0.270484,0.383710666666667,0.559005333333333,0.306866666666667,0.690313333333333,0.260525333333333,0.420193333333333,0.397336,0.302484,0.295584,0.346762666666667,0.333005333333333,0.317806666666667,0.223744,0.298578666666667,0.289581333333333,0.310884,0.257266666666667,0.302096,0.315053333333333,0.305704,0.298985333333333,0.354244,0.322081333333333,0.321244,0.324850666666667,0.326738666666667,0.317681333333333,0.330754666666667,0.326854666666667,0.32348,0.323962666666667,0.309037333333333,0.307961333333333,0.315450666666667,0.311958666666667,0.319097333333333,0.319572,0.320576,0.2612,0.366533333333333,0.297886666666667,0.340796,0.330106666666667,0.316662666666667,0.309386666666667,0.323296,0.325189333333333,0.319884,0.320128,0.322665333333333,0.0199253333333333
"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Paeniglutamicibacter;_1",0.588634666666667,0.162188,0.195998666666667,0.11768,0.133058666666667,0.249276,0.169706666666667,0.403110666666667,0.185157333333333,0.311132,0.160881333333333,0.205910666666667,0.237249333333333,0.163414666666667,0.218238666666667,0.283201333333333,0.205069333333333,0.196264,0.220430666666667,0.207206666666667,0.218457333333333,0.151082666666667,0.203998666666667,0.192694666666667,0.202212,0.13696,0.172686666666667,0.191234666666667,0.191072,0.272509333333333,0.219684,0.220497333333333,0.199081333333333,0.199101333333333,0.23468,0.233157333333333,0.215157333333333,0.210422666666667,0.216477333333333,0.18468,0.237548,0.208966666666667,0.20672,0.201321333333333,0.211382666666667,0.206437333333333,0.211965333333333,0.585122666666667,0.220201333333333,0.293225333333333,0.209361333333333,0.234865333333333,0.233754666666667,0.227076,0.214465333333333,0.210509333333333,0.214978666666667,0.215448,0.213157333333333,0.006392
"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;rigui;_1",0.152624,0.143176,0.470381333333333,0.197010666666666,0.130425333333333,0.235822666666666,0.120737333333333,0.159538666666667,0.139786666666667,0.414812,0.215089333333333,0.838605333333333,0.267357333333334,0.123472,0.140466666666667,0.130472,0.149788,0.145322666666667,0.155292,0.154789333333333,0.159432,0.13562,0.135598666666667,0.152704,0.155145333333333,0.11968,0.144890666666667,0.135756,0.150118666666667,0.288286666666666,0.2268,0.145164,0.155386666666667,0.154933333333333,0.156648,0.154597333333333,0.161824,0.166032,0.166272,0.157396,0.148245333333333,0.145317333333333,0.159621333333333,0.157254666666667,0.161117333333333,0.160716,0.167289333333333,0.140846666666667,0.15328,0.160053333333333,0.161596,0.158988,0.160382666666666,0.161241333333334,0.163536,0.162017333333334,0.168024,0.168448,0.169742666666667,0.0559506666666667
"Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Parachlamydiaceae;_1",0.173292,0.219428,0.963869333333333,0.0811133333333333,0.556569333333333,0.192902666666667,0.388397333333333,0.246498666666667,0.210977333333333,0.250865333333333,0.139965333333333,0.170716,0.174854666666667,0.191345333333333,0.227828,0.227702666666667,0.237689333333333,0.304118666666667,0.248954666666667,0.249473333333333,0.26378,0.242538666666667,0.206834666666667,0.28026,0.234034666666667,0.151206666666667,0.175912,0.228009333333333,0.22032,0.194838666666667,0.218768,0.217361333333333,0.239237333333333,0.286378666666667,0.24314,0.239529333333333,0.268964,0.297222666666667,0.250978666666667,0.188057333333333,0.296561333333333,0.447590666666667,0.237141333333333,0.237249333333333,0.314005333333333,0.350278666666667,0.249222666666667,0.350349333333333,0.49914,0.291205333333333,0.321626666666667,0.274792,0.244033333333333,0.248468,0.260150666666667,0.276804,0.253498666666667,0.252553333333333,0.257338666666667,1.2e-05
"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Pseudoclavibacter;_1",0.047788,0.0744466666666667,0.052532,0.0436226666666667,0.0401386666666667,0.378698666666667,0.0718653333333333,0.573810666666667,0.102894666666667,0.0944986666666667,0.08116,0.129068,0.066892,0.116258666666667,0.095824,0.0939773333333333,0.138552,0.129102666666667,0.118212,0.101208,0.16856,0.0666546666666667,0.104245333333333,0.0924266666666667,0.108286666666667,0.0873386666666667,0.0780133333333333,0.103841333333333,0.095376,0.154182666666667,0.106257333333333,0.0987186666666667,0.09678,0.0978613333333333,0.11424,0.11828,0.114066666666667,0.112152,0.119324,0.093744,0.37386,0.194749333333333,0.11392,0.103010666666667,0.143569333333333,0.120344,0.116130666666667,0.14276,0.103694666666667,0.121808,0.114918666666667,0.136969333333333,0.1565,0.1281,0.122146666666667,0.115678666666667,0.122812,0.120548,0.118670666666667,0.000248
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Diaphorobacter;_1",0.0969746666666665,0.130934666666667,0.19278,0.984237333333333,0.0776666666666667,0.161,0.118553333333333,0.202984,0.124572,0.161268,0.113874666666667,0.179946666666667,0.2338,0.124516,0.146353333333334,0.141312,0.184918666666667,0.211197333333333,0.173989333333333,0.169084,0.250116,0.10788,0.249986666666667,0.164473333333333,0.18946,0.101537333333334,0.156365333333333,0.140706666666667,0.186498666666666,0.149521333333333,0.184126666666667,0.229302666666667,0.166210666666667,0.192590666666667,0.175636,0.176290666666667,0.215314666666666,0.22942,0.176929333333333,0.149310666666667,0.165933333333333,0.155194666666667,0.185649333333333,0.196709333333333,0.177677333333333,0.178550666666667,0.21856,0.135533333333333,0.229569333333333,0.166838666666666,0.185286666666667,0.253566666666667,0.170064,0.183158666666667,0.184270666666667,0.206525333333333,0.202190666666667,0.204966666666667,0.17892,0.000450666666666665
"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;_1",0.066472,0.0977746666666667,0.0704773333333334,0.040388,0.0417853333333333,0.342970666666667,0.0740786666666667,0.674053333333333,0.0959693333333333,0.112096,0.0673653333333333,0.100606666666667,0.0773746666666667,0.109649333333333,0.093072,0.091616,0.130993333333333,0.120826666666667,0.120417333333333,0.104744,0.158921333333333,0.09364,0.111212,0.130477333333333,0.113716,0.070884,0.08084,0.104524,0.110388,0.142502666666667,0.126378666666667,0.128006666666667,0.141265333333333,0.132156,0.145224,0.137918666666667,0.143324,0.133878666666667,0.134630666666667,0.104597333333333,0.177526666666667,0.123658666666667,0.132109333333333,0.120118666666667,0.128288,0.118969333333333,0.129953333333333,0.185912,0.148629333333333,0.163338666666667,0.125748,0.247870666666667,0.203169333333333,0.158348,0.156386666666667,0.135508,0.139036,0.134197333333333,0.129489333333333,0.000142666666666667
"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;_4",0.0845666666666667,0.179662666666667,0.102992,0.0562706666666667,0.0791786666666667,0.422136,0.141226666666667,0.543522666666667,0.1257,0.1361,0.0980373333333333,0.13322,0.104252,0.126034666666667,0.148514666666667,0.179193333333333,0.163358666666667,0.152533333333333,0.189088,0.158302666666667,0.175254666666667,0.0995893333333333,0.196369333333333,0.137101333333333,0.173161333333333,0.0864506666666667,0.129308,0.140677333333333,0.14088,0.201814666666667,0.148126666666667,0.227652,0.169977333333333,0.157510666666667,0.236076,0.231908,0.17116,0.160644,0.181612,0.124998666666667,0.184114666666667,0.153205333333333,0.153882666666667,0.145961333333333,0.16212,0.1533,0.158890666666667,0.230766666666667,0.222138666666667,0.181014666666667,0.164808,0.238612,0.201512,0.178910666666667,0.177685333333333,0.168098666666667,0.166094666666667,0.16344,0.162136,0.000325333333333333
"Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;_2",0.147104,0.121894666666667,0.140362666666667,0.108526666666667,0.236318666666667,0.191930666666667,0.251377333333333,0.178604,0.134661333333333,0.138268,0.133470666666667,0.200756,0.119773333333333,0.127277333333333,0.188766666666667,0.322992,0.148689333333333,0.144390666666667,0.176505333333333,0.214042666666667,0.154876,0.111597333333333,0.175948,0.136966666666667,0.166730666666667,0.128325333333333,0.157550666666667,0.144884,0.164508,0.227202666666667,0.159842666666667,0.160697333333333,0.148864,0.153873333333333,0.157372,0.169032,0.157425333333333,0.160069333333333,0.159353333333333,0.145104,0.226556,0.199337333333333,0.162229333333333,0.153026666666667,0.176657333333333,0.171049333333333,0.157586666666667,0.178993333333333,0.145234666666667,0.160530666666667,0.15576,0.161038666666667,0.187797333333333,0.17748,0.159502666666667,0.157632,0.162049333333333,0.160789333333333,0.158046666666667,0.00580533333333334
"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Pseudochrobactrum;kiredjianiae;_1",0.075848,0.085596,0.059612,0.0451653333333333,0.0742893333333333,0.655916,0.198166666666667,0.462405333333333,0.088004,0.108214666666667,0.0749213333333333,0.12034,0.083392,0.122209333333333,0.159474666666667,0.224594666666667,0.145633333333333,0.13172,0.231988,0.159992,0.147706666666667,0.132805333333333,0.119936,0.157497333333333,0.125772,0.0852706666666666,0.0872493333333333,0.110806666666667,0.119348,0.114562666666667,0.134288,0.120846666666667,0.157373333333333,0.171742666666667,0.152326666666667,0.143894666666667,0.164110666666667,0.162644,0.14482,0.10908,0.197368,0.157058666666667,0.143805333333333,0.135146666666667,0.148702666666667,0.135144,0.145266666666667,0.09916,0.146657333333333,0.127809333333333,0.138652,0.221689333333333,0.146766666666667,0.135094666666667,0.171229333333333,0.156168,0.142405333333333,0.139798666666667,0.145078666666667,0.00279333333333334
"Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;Silvanigrellaceae;Silvanigrella;aquatica;_1",0.241114666666667,0.200428,0.162686666666667,0.944646666666667,0.263221333333333,0.805832,0.419734666666667,0.435284,0.197721333333333,0.220865333333333,0.210210666666667,0.351976,0.19526,0.212776,0.323976,0.518930666666667,0.260693333333333,0.25504,0.313330666666667,0.352002666666667,0.275550666666667,0.20176,0.251772,0.258,0.274736,0.279417333333333,0.278282666666667,0.322886666666667,0.279688,0.23608,0.247965333333333,0.255161333333333,0.255068,0.256192,0.276758666666667,0.277585333333333,0.277258666666667,0.274828,0.282132,0.340061333333333,0.269904,0.263498666666667,0.314546666666667,0.296604,0.280113333333333,0.27538,0.288832,0.240484,0.268382666666667,0.270206666666667,0.282749333333333,0.268668,0.272536,0.275176,0.282186666666667,0.286181333333333,0.282314666666667,0.280882666666667,0.284262666666667,0.00969733333333333
"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;_1",0.183092,0.448965333333333,0.394656,0.166566666666667,0.167176,0.495997333333333,0.253796,0.5235,0.44392,0.510714666666667,0.283636,0.330897333333333,0.491504,0.397409333333333,0.417008,0.503364,0.470268,0.35042,0.395321333333333,0.350433333333333,0.346077333333333,0.249214666666667,0.284822666666667,0.289302666666667,0.309505333333333,0.224786666666667,0.23662,0.314733333333333,0.287988,0.287550666666667,0.311370666666667,0.328538666666667,0.324848,0.311469333333333,0.311974666666667,0.307492,0.314526666666667,0.313208,0.314998666666667,0.279314666666667,0.383433333333333,0.307426666666667,0.330441333333333,0.308305333333333,0.317352,0.308278666666667,0.318881333333333,0.381493333333333,0.313888,0.370125333333333,0.311805333333333,0.307254666666667,0.308284,0.313318666666667,0.314085333333333,0.313781333333333,0.316222666666667,0.317624,0.316710666666667,1.86666666666666e-05
"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;_5",0.063804,0.0437813333333334,0.0445893333333333,0.0282373333333334,0.0480373333333334,0.139962666666667,0.0557573333333333,0.156914666666667,0.0493346666666666,0.0779053333333334,0.040056,0.0533986666666667,0.0498826666666667,0.0817639999999999,0.0498613333333334,0.0504493333333333,0.0749773333333334,0.0916386666666667,0.0552093333333333,0.0581813333333333,0.0738506666666667,0.039528,0.0472426666666666,0.048956,0.053576,0.0380333333333333,0.0465133333333333,0.053756,0.057456,0.0564546666666666,0.0532573333333334,0.0503986666666666,0.0520613333333334,0.051672,0.0549133333333333,0.0544053333333333,0.0560413333333333,0.0560093333333333,0.0567453333333333,0.054648,0.0603773333333334,0.0520573333333333,0.064592,0.0626853333333334,0.056156,0.0560026666666667,0.0615733333333334,0.0886266666666666,0.054068,0.086952,0.056724,0.05548,0.0606813333333333,0.0638826666666666,0.0569546666666666,0.0561613333333334,0.0597573333333333,0.0614333333333334,0.0574546666666667,0.00171733333333333
"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Hafniaceae;Hafnia-Obesumbacterium;_1",0.328638666666667,0.432769333333333,0.555786666666667,0.283009333333333,0.553468,0.297209333333333,0.356192,0.314056,0.352162666666667,0.336553333333333,0.294544,0.323225333333333,0.295326666666667,0.338390666666667,0.325613333333333,0.325802666666667,0.326853333333333,0.321377333333333,0.326613333333333,0.325482666666667,0.326889333333333,0.499792,0.340458666666667,0.328552,0.32828,0.307781333333333,0.322768,0.319897333333333,0.327042666666667,0.323024,0.317148,0.327753333333333,0.327189333333333,0.325810666666667,0.325944,0.327348,0.328108,0.3278,0.327482666666667,0.315350666666667,0.322218666666667,0.321294666666667,0.324970666666667,0.324581333333333,0.326286666666667,0.326870666666667,0.327574666666667,0.323537333333333,0.321962666666667,0.327253333333333,0.325813333333333,0.321906666666667,0.32512,0.325641333333333,0.326368,0.326610666666667,0.328061333333333,0.327310666666667,0.3276,0.44772
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;_1",0.96252,0.194529333333333,0.22292,0.113209333333333,0.149372,0.21682,0.206552,0.220166666666667,0.174833333333333,0.281032,0.126269333333333,0.592465333333333,0.146746666666667,0.241172,0.557921333333333,0.785462666666667,0.229654666666667,0.210026666666667,0.256492,0.324238666666667,0.246949333333333,0.186645333333333,0.2058,0.217548,0.283056,0.147188,0.178452,0.282956,0.267432,0.266814666666667,0.193910666666667,0.251550666666667,0.273856,0.2588,0.276156,0.353909333333333,0.266184,0.255472,0.292226666666667,0.405390666666667,0.224533333333333,0.299444,0.264212,0.293921333333333,0.315441333333333,0.556838666666667,0.268034666666667,0.19104,0.2123,0.225448,0.253146666666667,0.220153333333333,0.250356,0.249936,0.26752,0.281157333333333,0.265097333333333,0.261362666666667,0.274069333333333,0
"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;_6",0.0736373333333333,0.103494666666667,0.249422666666667,0.06252,0.0658666666666667,0.282936,0.0960186666666667,0.206850666666667,0.175468,0.197424,0.0842933333333333,0.142470666666667,0.103668,0.152266666666667,0.135650666666667,0.141461333333333,0.163916,0.134590666666667,0.130685333333333,0.121944,0.128638666666667,0.0946893333333333,0.129545333333333,0.112249333333333,0.130212,0.102753333333333,0.0997213333333333,0.132104,0.113829333333333,0.11876,0.110801333333333,0.117402666666667,0.116528,0.116265333333333,0.120344,0.118797333333333,0.120824,0.119714666666667,0.121078666666667,0.118136,0.122685333333333,0.113708,0.126544,0.119568,0.120226666666667,0.118526666666667,0.122158666666667,0.172602666666667,0.127250666666667,0.135286666666667,0.122073333333333,0.115396,0.119052,0.119638666666667,0.120206666666667,0.120122666666667,0.12088,0.120973333333333,0.121624,0.00172
"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter;_1",0.0370533333333333,0.0720626666666667,0.0338773333333333,0.0728306666666667,0.050372,0.0823013333333333,0.0681546666666667,0.130802666666667,0.0637373333333333,0.058904,0.0713693333333333,0.0862013333333333,0.048116,0.0613826666666667,0.075356,0.086,0.0843013333333333,0.0801266666666667,0.102758666666667,0.0964533333333333,0.104182666666667,0.070856,0.066052,0.0966386666666667,0.106665333333333,0.233313333333333,0.943654666666667,0.489653333333333,0.143112,0.0896386666666667,0.0927573333333333,0.0762373333333333,0.0820493333333333,0.088124,0.101682666666667,0.0986973333333333,0.109745333333333,0.110453333333333,0.115232,0.0966906666666667,0.117257333333333,0.139790666666667,0.108996,0.105554666666667,0.133068,0.130962666666667,0.121714666666667,0.321262666666667,0.090604,0.749373333333333,0.106952,0.0910013333333333,0.111157333333333,0.132513333333333,0.113822666666667,0.113142666666667,0.126658666666667,0.127101333333333,0.122892,7.99999999999997e-06
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_21",0.382426666666667,0.243689333333333,0.190053333333333,0.972129333333333,0.713118666666667,0.242618666666667,0.366122666666667,0.293784,0.257116,0.250742666666667,0.224288,0.327532,0.221850666666667,0.251816,0.451774666666667,0.626914666666667,0.335004,0.326342666666667,0.321325333333333,0.325577333333333,0.316194666666667,0.231146666666667,0.295750666666667,0.288457333333333,0.29112,0.266853333333333,0.272258666666667,0.280756,0.293441333333333,0.26718,0.271828,0.265328,0.281318666666667,0.289606666666667,0.298802666666667,0.301592,0.302165333333333,0.304710666666667,0.306641333333333,0.310878666666667,0.324244,0.324008,0.354606666666667,0.367284,0.318676,0.303646666666667,0.335789333333333,0.280986666666667,0.312196,0.310362666666667,0.305502666666667,0.296301333333333,0.301076,0.320786666666667,0.314866666666667,0.311706666666667,0.315106666666667,0.320882666666667,0.309877333333333,0.00372933333333333
"Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;_1",0.504742666666667,0.66312,0.536941333333333,0.705090666666667,0.608976,0.645582666666667,0.596494666666667,0.606914666666667,0.574588,0.598376,0.598186666666667,0.549109333333333,0.513988,0.551848,0.552536,0.555649333333333,0.561782666666667,0.566348,0.562144,0.559017333333333,0.564782666666667,0.533784,0.544665333333333,0.565372,0.561090666666667,0.801648,0.601070666666667,0.756229333333333,0.559053333333333,0.548341333333333,0.556601333333333,0.561756,0.561229333333333,0.566304,0.561118666666667,0.561954666666667,0.565894666666667,0.568512,0.564534666666667,0.569186666666667,0.562473333333333,0.584073333333333,0.563116,0.561318666666667,0.569116,0.575965333333333,0.564152,0.56608,0.554674666666667,0.562813333333333,0.562594666666667,0.558405333333333,0.56518,0.566016,0.564794666666667,0.564590666666667,0.564796,0.564956,0.564824,1
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Undibacterium;_1",0.136686666666667,0.262173333333333,0.131724,0.897777333333333,0.155869333333333,0.192346666666667,0.30312,0.202018666666667,0.16178,0.165104,0.140230666666667,0.289792,0.147257333333333,0.169473333333333,0.533426666666667,0.491934666666667,0.200044,0.195906666666667,0.247070666666667,0.226109333333333,0.211170666666667,0.165314666666667,0.208314666666667,0.191818666666667,0.210349333333333,0.147998666666667,0.189736,0.214830666666667,0.204681333333333,0.187238666666667,0.187270666666667,0.193613333333333,0.193546666666667,0.196994666666667,0.206972,0.209212,0.211532,0.210573333333333,0.215322666666667,0.243964,0.231794666666667,0.23298,0.232549333333333,0.226574666666667,0.229176,0.219642666666667,0.220738666666667,0.198026666666667,0.225137333333333,0.208589333333333,0.220653333333333,0.217522666666667,0.216908,0.218790666666667,0.223792,0.223442666666667,0.219710666666667,0.217608,0.218918666666667,0.000881333333333334
"Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;_1",0.0154413333333333,0.0202226666666667,0.0133053333333333,0.0224306666666667,0.0131373333333333,0.0181133333333333,0.016324,0.0209146666666667,0.0230546666666667,0.018336,0.0272733333333333,0.047924,0.0165906666666667,0.0252973333333333,0.025196,0.0205133333333333,0.026528,0.0255626666666667,0.021444,0.0199573333333333,0.0230346666666667,0.0178573333333333,0.0195853333333333,0.020076,0.0206453333333333,0.028316,0.018644,0.0230506666666667,0.020396,0.0260826666666667,0.0209866666666667,0.0188826666666667,0.0203266666666667,0.020488,0.0206533333333333,0.0213253333333333,0.0213066666666667,0.0209613333333333,0.021204,0.026072,0.0404133333333333,0.02868,0.0230706666666667,0.021632,0.022612,0.02154,0.02172,0.0244733333333333,0.0199813333333333,0.0217173333333333,0.021132,0.0207226666666667,0.022152,0.0219533333333333,0.0212613333333333,0.0212573333333333,0.0215293333333333,0.0214666666666667,0.0214666666666667,0.00101733333333333
"Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;Silvanigrellaceae;Silvanigrella;_1",0.0939186666666667,0.227457333333333,0.154692,0.985161333333333,0.2098,0.235102666666667,0.286188,0.17136,0.141224,0.23664,0.140308,0.325969333333333,0.181589333333333,0.194177333333333,0.17222,0.204292,0.313564,0.193858666666667,0.243302666666667,0.281698666666667,0.212433333333333,0.1444,0.172541333333333,0.185284,0.208350666666667,0.218490666666667,0.311408,0.252550666666667,0.201176,0.178706666666667,0.231472,0.217378666666667,0.194921333333333,0.199350666666667,0.209293333333333,0.221596,0.214710666666667,0.212077333333333,0.229613333333333,0.257078666666667,0.202710666666667,0.224717333333333,0.313708,0.218334666666667,0.235549333333333,0.262998666666667,0.219468,0.183622666666667,0.201077333333333,0.203217333333333,0.218105333333333,0.220265333333333,0.207974666666667,0.214630666666667,0.216612,0.221088,0.216786666666667,0.217016,0.221942666666667,5.33333333333334e-06
