"Type","Date","Site","Age","LM","Taxon","Quantile_0.025","Quantile_0.25","Quantile_0.5","Quantile_0.75","Quantile_0.975"
"Substrate","2018-06-30","Gibson Lakes",NA,NA,"Inhibitory",0.00570359623135532,0.00941690679606843,0.0119539260077474,0.0148401995846806,0.0208375555973936
"Substrate","2018-06-30","Gibson Lakes",NA,NA,"Other",0.947192602201227,0.95360223439129,0.956654935419928,0.959363594164299,0.963783831479381
"Substrate","2018-07-07","Ponds Lake",NA,NA,"Uncertain",0.0334072016310389,0.0377247907602898,0.0398133377596722,0.0417137456786633,0.0458669181194445
"Substrate","2018-07-07","Ponds Lake",NA,NA,"NonInhibitory",0.000486125327404104,0.000570125748169043,0.000621924873404907,0.000674708664278552,0.000784707552131574
"Substrate","2018-07-07","Ponds Lake",NA,NA,"Inhibitory",0.0019530710685725,0.00231143710240624,0.00256211555532902,0.00287788771287567,0.00384847998556576
"Substrate","2018-07-07","Ponds Lake",NA,NA,"Other",0.950761698881094,0.955037315200058,0.956976742823594,0.958987059270293,0.963099922735493
"Substrate","2018-07-14","Gibson Lakes",NA,NA,"Uncertain",0.0245323658004809,0.0261405074257021,0.0270625885447083,0.0280015419698798,0.0302675895430736
"Substrate","2018-07-14","Gibson Lakes",NA,NA,"NonInhibitory",0.000478134106713336,0.000552372234685952,0.000599107883828095,0.000643677375751847,0.000752059687054471
"Substrate","2018-07-14","Gibson Lakes",NA,NA,"Inhibitory",0.0050275139248993,0.00810092713658199,0.0102145738507539,0.0127653987927815,0.0179217944810735
"Substrate","2018-07-14","Gibson Lakes",NA,NA,"Other",0.954009454929721,0.959416418158823,0.962001245394126,0.964209780269108,0.967902964633494
"Substrate","2018-07-28","Ponds Lake",NA,NA,"Uncertain",0.0323488720570038,0.0359970617135873,0.0378563991277453,0.0396293853657381,0.0432368859894162
"Substrate","2018-07-28","Ponds Lake",NA,NA,"NonInhibitory",0.000482442088215973,0.00056029567300241,0.000601686029367295,0.000644203075968395,0.000731892477617558
"Substrate","2018-07-28","Ponds Lake",NA,NA,"Inhibitory",0.00174426240324626,0.00202642457266738,0.00221436867087435,0.00246878115218464,0.00320872680795152
"Substrate","2018-07-28","Ponds Lake",NA,NA,"Other",0.953810803097466,0.957519469266795,0.959281209642074,0.961097476104072,0.964853904023878
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Uncertain",0.0225402764990051,0.0239571470202704,0.0247882054207542,0.0256060798985951,0.0274896052107296
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"NonInhibitory",0.00046596926510023,0.000541370574499856,0.000584801656487856,0.000632992842586749,0.000732150851059194
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Inhibitory",0.00365312371720952,0.00564100857274209,0.0070482869042527,0.00873668149391864,0.0121834639920837
"Substrate","2018-08-04","Gibson Lakes",NA,NA,"Other",0.961760572667083,0.965697852261808,0.967532849186645,0.969142156556044,0.971688804600975
"Substrate","2018-08-11","Ponds Lake",NA,NA,"Uncertain",0.0327387933376789,0.0364123608314275,0.0383574191370084,0.0400554176931981,0.0438089265657571
"Substrate","2018-08-11","Ponds Lake",NA,NA,"NonInhibitory",0.000483652047425421,0.000557958813148894,0.00059611971898167,0.00063773928435547,0.000725471379121032
"Substrate","2018-08-11","Ponds Lake",NA,NA,"Inhibitory",0.00168315426184487,0.00195350137378471,0.00213739692942107,0.00238105312415989,0.00306747935913854
"Substrate","2018-08-11","Ponds Lake",NA,NA,"Other",0.953312139365182,0.95711929866287,0.958894329547549,0.960773754460892,0.964566609680572
"Substrate","2018-08-18","Gibson Lakes",NA,NA,"Uncertain",0.0215995570130649,0.0230081553624738,0.0237813682040537,0.024609649623575,0.0264542141604112
"Substrate","2018-08-18","Gibson Lakes",NA,NA,"NonInhibitory",0.000454599247289284,0.00052653592972106,0.000567994209231438,0.000613313064673493,0.000700910383003614
"Substrate","2018-08-18","Gibson Lakes",NA,NA,"Inhibitory",0.00285445894776677,0.00416302935261105,0.00510554907907527,0.00623174248601998,0.00853297432502479
"Substrate","2018-08-18","Gibson Lakes",NA,NA,"Other",0.96606962742664,0.969062054980997,0.97041743338002,0.971699823314589,0.973862900316989
"Substrate","2018-08-25","Ponds Lake",NA,NA,"Uncertain",0.0341422911228609,0.0381954434267121,0.0403065969384882,0.0421506174548632,0.0463367343114788
"Substrate","2018-08-25","Ponds Lake",NA,NA,"NonInhibitory",0.000484732281381675,0.000558178430583845,0.00059749091582647,0.000639841830615415,0.000731717620669258
"Substrate","2018-08-25","Ponds Lake",NA,NA,"Inhibitory",0.00169166917602106,0.00195930046977477,0.0021498448441971,0.0024127136039883,0.0031232696134161
"Substrate","2018-08-25","Ponds Lake",NA,NA,"Other",0.950836260607423,0.955000428646097,0.956912441514852,0.958982279850553,0.96308409286088
"Substrate","2018-09-01","Gibson Lakes",NA,NA,"Uncertain",0.0205386499192255,0.0219637800069104,0.0227449279653723,0.0235423919861087,0.0251377498178621
"Substrate","2018-09-01","Gibson Lakes",NA,NA,"NonInhibitory",0.000440382932788184,0.000504657882012912,0.000546121754460384,0.000589115837845887,0.000672555104872658
"Substrate","2018-09-01","Gibson Lakes",NA,NA,"Inhibitory",0.00214481742090977,0.0029645215551935,0.00354357992054421,0.0042192960646427,0.00559781097681139
"Substrate","2018-09-01","Gibson Lakes",NA,NA,"Other",0.969899097922387,0.972032352821254,0.973143572417283,0.974095452366389,0.975825217262836
"Substrate","2018-09-08","Ponds Lake",NA,NA,"Uncertain",0.0370422510482016,0.042005509598409,0.0445581364521943,0.0468815587028816,0.0518337743499271
"Substrate","2018-09-08","Ponds Lake",NA,NA,"NonInhibitory",0.000483241991330304,0.00056057187702207,0.000604769850728318,0.000653760752117399,0.000761852507383126
"Substrate","2018-09-08","Ponds Lake",NA,NA,"Inhibitory",0.00175423399963594,0.00205258833494703,0.00227501565563079,0.00257154530419204,0.00336016186163804
"Substrate","2018-09-08","Ponds Lake",NA,NA,"Other",0.945241390828779,0.950136074615331,0.952511239328448,0.955021773930618,0.960005432471399
"Substrate","2018-09-15","Gibson Lakes",NA,NA,"Uncertain",0.0191928822502625,0.0207045042213503,0.0214811780531036,0.0222676442207192,0.0238099173810037
"Substrate","2018-09-15","Gibson Lakes",NA,NA,"NonInhibitory",0.000401287146264024,0.000479082435055556,0.000522469165316241,0.00057014810917789,0.000664978463975844
"Substrate","2018-09-15","Gibson Lakes",NA,NA,"Inhibitory",0.00160871953486951,0.00210890991182126,0.00244509626433333,0.00282822210306017,0.00368819162300318
"Substrate","2018-09-15","Gibson Lakes",NA,NA,"Other",0.972764057452442,0.974631025593793,0.975515901369109,0.97640468217947,0.977994281487747
"Substrate","2018-09-22","Ponds Lake",NA,NA,"Uncertain",0.0429274739518553,0.0494506048011445,0.0528948810909205,0.0562016627089764,0.062706655770146
"Substrate","2018-09-22","Ponds Lake",NA,NA,"NonInhibitory",0.000456479040839238,0.000561855918247515,0.000625293970290816,0.00069697993218727,0.000855523659113178
"Substrate","2018-09-22","Ponds Lake",NA,NA,"Inhibitory",0.00187075175904417,0.00226458442953823,0.00254075128783028,0.00290398819303878,0.00390904330219629
"Substrate","2018-09-22","Ponds Lake",NA,NA,"Other",0.933996268089714,0.940547535854012,0.943875906774142,0.947249844894613,0.953913328013991
