"","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_1","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Sanguibacteraceae;Sanguibacter;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_2","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Candidatus_Methylopumilus;_1","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_7","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylotenera;_7","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;_3","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylotenera;_2","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Paeniglutamicibacter;_1","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;rigui;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Diaphorobacter;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;_1","Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;_2","Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;Silvanigrellaceae;Silvanigrella;aquatica;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;_5","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Hafniaceae;Hafnia-Obesumbacterium;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;_6","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_21","Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Undibacterium;_1","Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;_1","Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;Silvanigrellaceae;Silvanigrella;_1","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Janibacter;_2","Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;_2","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_20","Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;_3","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;_2","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;_1","Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Zymophilus;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;_7","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;difficilis;_1","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_61","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;_2","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;_3","Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;terrigena;_1","Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chitinibacteraceae;Deefgea;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Paucibacter;_2","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ideonella;_2","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;_1","Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Pseudarcicella;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylotenera;_3","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;_1","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Terrimicrobiaceae;FukuN18_freshwater_group;_1","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;_2","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;_2","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_27","Bacteria;Cyanobacteria;Cyanobacteriia;Synechococcales;Cyanobiaceae;Cyanobium_PCC-6307;gracile;_1","Bacteria;Patescibacteria;Gracilibacteria;_3","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_28","Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_19","Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Curvibacter;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;koreense;_1","Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;_1","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_31","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_34","Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;hgcI_clade;_1","Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;_1","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_13","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_14","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_24","Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;hgcI_clade;_2","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;_8","Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;hgcI_clade;_8","Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus;_1","Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Nakamurellaceae;Nakamurella;_1","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodomicrobiaceae;Rhodomicrobium;_1","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_49","Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;_23","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;_3","Bacteria;Cyanobacteria;Cyanobacteriia;Synechococcales;Cyanobiaceae;Cyanobium_PCC-6307;_1","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Candidatus_Planktoluna;_3","Other"
"P1_4S",1,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,2,104,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,1,0,18,3,294,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1027,0,0,0,0,0,37425
"P1_5S",10,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15,1,997,36,0,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0,0,29,6,429,0,0,3,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,122,67,2282,0,0,18,0,0,46920
"P2_1S",4,0,0,0,1,1,0,0,1,0,20,0,0,0,0,0,0,0,0,0,28,0,17,2,0,0,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,0,1,4,0,12,7,0,354,22,195,0,0,253,0,0,0,0,0,0,2,0,13,0,25,0,0,1,0,11,0,0,0,2,2450,0,0,22,1,0,54252
"P2_2S",6,0,0,0,0,0,0,0,2,5,54,0,0,0,0,0,2,0,0,0,10,1,51,15,0,1,0,3,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,8,9,111,2,0,463,8,711,0,8,4,0,0,0,0,0,5,2,0,28,0,4,0,0,2,4,8,0,0,46,82,1124,0,0,19,0,0,52618
"P2_3S",0,0,0,0,0,0,1,0,2,17,0,0,0,0,0,0,0,5,0,2,6,2,1,4,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,1,95,3,0,247,23,1460,0,1,27,0,0,3,0,0,0,1,0,7,0,21,0,0,0,0,1,0,0,0,0,111,0,0,13,0,0,116758
"P2_4S",1,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,19,0,5,2,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,2,5,13,2,0,589,47,1654,0,0,27,0,0,0,0,0,1,1,0,16,0,9,0,0,1,0,18,0,0,0,5,106,0,1,49,0,0,127860
"P2_5S",1,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,2,0,1,0,3,0,149,2,0,0,0,0,0,0,3,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0,20,2,395,0,0,1,0,0,0,0,0,0,0,0,16,0,4,0,0,0,0,6,0,0,6,11,344,0,0,5,0,0,41216
"P3_1S",0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,5,0,50,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,84,5,282,0,0,43,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,0,0,0,1,4810,0,0,5,0,0,85420
"P3_2S",2,0,0,0,1,0,0,0,0,2,191,0,0,0,0,0,10,0,0,0,26,1,141,19,0,0,0,3,1,0,0,0,163,0,0,0,0,0,0,0,0,0,1,0,2,2,0,164,0,0,1356,17,1234,0,1,8,0,0,0,0,0,0,2,3,64,0,3,0,0,2,4,7,0,0,51,178,2658,0,2,76,0,0,104190
"P3_3S",0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,1,0,9,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,451,16,232,0,0,278,0,0,0,0,0,1,3,0,4,0,4,0,0,0,0,3,0,0,1,10,3635,0,0,21,4,0,91647
"P3_4S",6,0,0,0,1,1,0,0,2,1,73,0,0,0,0,0,0,0,0,0,3,0,99,4,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,1,0,0,0,1,37,0,0,291,8,2965,0,0,7,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,3,0,0,5,4,609,0,0,0,0,0,127690
"P3_5S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,55,1,527,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,37,593,0,0,3,0,0,64064
"P4_1S",1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,9,0,5,9,0,1,0,4,0,0,0,0,38,0,0,0,0,0,0,0,0,0,2,0,0,1,1,19,0,0,181,10,169,0,0,62,0,0,0,0,0,0,4,2,4,0,1,0,0,4,0,2,0,0,0,3,1392,0,0,23,1,0,24013
"P4_2S",1,0,0,0,4,0,0,0,1,1,60,0,0,0,0,0,3,0,0,0,9,0,129,7,0,0,0,1,0,0,0,2,67,0,0,0,0,0,0,0,0,0,0,0,0,3,3,111,2,0,584,22,779,0,1,12,0,0,2,0,0,3,1,2,16,0,2,0,0,0,1,5,0,0,52,86,1405,0,3,27,0,0,55686
"P4_3S",3,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,4,0,0,0,6,0,0,5,0,3,0,2,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,7,7,96,0,0,1186,38,668,0,7,320,0,0,10,0,0,1,1,1,40,0,1,0,0,0,0,2,0,0,0,13,467,0,0,361,0,0,52854
"P4_4S",1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,6,0,28,2,0,0,0,5,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,0,177,33,536,0,0,170,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,5,0,0,2,6,2593,0,0,41,2,0,91789
"P4_5S",8,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,5,14,1118,3,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,2,60,0,0,115,11,701,0,0,3,0,0,0,0,0,0,1,0,21,0,2,0,0,0,0,2,0,0,59,55,696,0,0,16,0,0,115128
"P5_1S",1,0,0,0,2,0,0,0,1,18,16,0,0,0,0,0,0,0,0,0,12,0,22,7,0,0,0,0,0,0,0,0,62,1,0,5,0,0,0,0,0,0,0,0,2,4,0,19,3,0,362,22,301,0,0,158,0,0,0,0,0,0,5,0,13,0,3,0,0,2,4,2,0,0,1,7,3112,0,0,30,1,0,59981
"P5_2S",4,0,0,0,2,2,0,0,2,5,23,0,0,0,0,0,3,2,1,0,20,2,250,7,0,1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,3,0,1,0,2,97,0,0,497,18,801,0,0,7,0,0,1,0,0,1,8,0,11,0,6,2,0,0,0,0,0,0,59,64,1200,0,6,15,1,0,67100
"P5_3S",2,0,0,0,0,0,0,0,3,3,25,0,0,0,0,0,1,0,0,0,16,1,0,20,0,0,0,5,2,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,7,1,223,0,0,1827,80,1294,0,10,393,0,0,3,0,0,2,5,3,36,0,6,0,0,4,3,5,0,0,1,11,1775,0,1,288,2,0,110273
"P5_4S",2,0,0,0,2,0,0,0,4,112,46,0,0,1,0,0,1,0,0,0,34,3,202,12,0,3,0,4,0,0,0,3,209,1,0,0,0,0,0,0,0,0,3,2,0,5,3,107,1,0,791,86,1111,0,9,593,0,0,47,0,0,3,5,1,31,0,7,0,0,5,0,3,0,0,7,61,2482,0,0,227,4,0,109874
"P5_5S",1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1137,4,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,160,9,1119,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,11,25,2454,0,0,9,0,0,136070
"P6_1S",3,0,0,0,1,0,0,0,0,2,6,0,0,0,0,0,1,0,1,0,21,0,11,9,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,2,0,5,3,0,13,3,0,423,32,293,0,0,189,0,0,0,0,0,0,0,0,12,0,5,0,0,4,0,4,0,0,2,3,4734,0,0,38,1,0,104338
"P6_2S",0,0,1,0,0,1,0,0,0,0,104,0,0,0,0,0,2,0,0,0,14,2,155,16,2,3,0,1,0,0,0,0,137,1,0,0,0,0,0,0,0,0,0,0,3,4,4,178,0,0,2844,62,986,0,0,47,1,1,1,0,0,0,6,0,55,0,1,0,0,4,1,2,0,0,54,109,1903,0,2,116,1,0,102068
"P6_3S",2,0,0,0,5,2,0,0,0,2,5,0,0,0,0,0,1,0,2,0,17,0,0,5,0,0,1,1,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,554,46,131,0,0,445,0,0,0,0,0,0,2,0,3,0,12,0,0,1,0,7,0,0,0,6,2151,0,0,75,7,0,152541
"P6_4S",2,0,1,0,1,1,0,0,2,12,6,0,0,0,0,0,2,1,0,0,3,2,157,11,0,0,11,1,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,1,2,0,91,0,0,428,23,1561,0,3,79,0,0,1,0,3,0,2,0,31,0,3,2,0,2,0,1,0,0,10,40,581,0,0,96,2,0,96516
"P6_5S",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,4,2,509,21,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,38,1,1216,0,0,16,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,42,54,3246,0,0,3,1,0,95655
"P7_1S",14,0,0,0,5,10,0,0,0,4,15,0,0,2,0,0,5,2,6,0,98,0,36,19,0,0,0,3,0,0,0,0,170,0,0,0,0,0,0,0,0,0,2,0,0,5,0,54,5,0,669,46,796,0,0,750,0,0,1,0,0,0,3,0,22,0,21,0,0,9,0,13,0,0,1,16,13454,0,0,97,13,0,165152
"P7_2S",0,0,0,0,0,4,0,0,2,1,111,0,0,0,0,0,1,0,0,0,29,1,168,13,0,0,0,1,0,0,0,0,70,0,0,0,0,0,0,0,0,0,3,0,0,1,1,154,4,0,610,19,1246,0,0,21,0,0,1,0,0,0,4,1,46,0,16,0,0,4,0,8,0,0,85,120,3651,0,1,24,0,0,119509
"P7_3S",1,0,0,0,1,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,2,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27,0,0,352,22,167,0,0,326,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,4,0,0,0,7,821,0,0,62,1,0,36813
"P7_4S",2,0,0,0,1,0,0,0,2,6,9,1,0,0,0,0,0,0,0,0,13,0,89,6,0,1,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,2,0,1,1,1,29,1,0,458,48,313,0,2,474,0,0,0,0,0,0,2,1,6,0,1,0,0,2,1,1,0,0,6,39,1088,0,0,226,7,0,39385
"P7_5S",0,0,2,0,0,1,0,0,1,0,9,0,0,0,0,0,0,1,1,0,5,0,174,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,73,11,365,0,0,22,0,0,1,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,9,37,916,0,0,23,0,0,36549
