"","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_4","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_2","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Candidatus_Methylopumilus;_1","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_7","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylotenera;_7","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;_3","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylotenera;_2","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingorhabdus;rigui;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Diaphorobacter;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;_4","Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;_2","Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;Silvanigrellaceae;Silvanigrella;aquatica;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;_5","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Hafniaceae;Hafnia-Obesumbacterium;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;_6","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_21","Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Undibacterium;_1","Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;_1","Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;Silvanigrellaceae;Silvanigrella;_1","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Janibacter;_2","Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;_2","Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;_3","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;_2","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;_1","Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Zymophilus;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;_7","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;difficilis;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;_1","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_61","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;_2","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;_3","Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;terrigena;_1","Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chitinibacteraceae;Deefgea;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Paucibacter;_2","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ideonella;_2","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;_1","Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Pseudarcicella;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylotenera;_3","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;_1","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Terrimicrobiaceae;FukuN18_freshwater_group;_1","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;_2","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;_2","Bacteria;Cyanobacteria;Cyanobacteriia;Synechococcales;Cyanobiaceae;Cyanobium_PCC-6307;gracile;_1","Bacteria;Patescibacteria;Gracilibacteria;_3","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_28","Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_19","Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Curvibacter;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;koreense;_1","Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;_1","Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;_1","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium;_1","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_31","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_34","Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;hgcI_clade;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_13","Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;_1","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_13","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_14","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;_24","Bacteria;Patescibacteria;Gracilibacteria;_1","Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;hgcI_clade;_2","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;_8","Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Sporichthyaceae;hgcI_clade;_8","Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus;_1","Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Nakamurellaceae;Nakamurella;_1","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;T34;_1","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodomicrobiaceae;Rhodomicrobium;_1","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_49","Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;_23","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;_3","Bacteria;Cyanobacteria;Cyanobacteriia;Synechococcales;Cyanobiaceae;Cyanobium_PCC-6307;_1","Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Candidatus_Planktoluna;_3","Other"
"P1_1W",4538,0,154,0,4618,676,0,0,1,17,0,0,1,0,0,32,8,1,3,0,17475,0,0,4,8,1,0,7,0,0,0,1424,10,0,1,0,0,0,0,0,0,0,338,0,1,0,1,2,620,0,21,9172,2,0,1,0,0,2,0,0,8,616,0,0,29,0,2,5283,6,162,0,2,0,0,6045,0,92,0,0,0,0,0,0,1,0,0,48164
"P1_2W",2982,0,100,0,2333,565,0,0,2,5,1,0,1,0,0,11,8,1,1,0,7139,0,0,6,0,7,0,3,0,1,0,557,8,0,0,0,0,0,0,0,0,0,128,0,0,1,1,2,635,0,33,11431,2,0,1,0,0,8,0,0,3,283,0,0,0,0,1,2008,4,0,0,1,0,0,2023,0,35,0,0,0,0,0,0,0,0,0,26611
"P1_3W",2653,0,110,0,2600,316,0,0,0,2,0,0,0,0,0,16,1,3,1,0,8268,0,5,1,2,5,0,2,0,1,0,732,8,0,0,0,0,0,0,0,0,0,186,0,0,0,0,1,275,0,4,2563,1,0,0,0,0,0,0,0,4,355,0,0,0,0,0,3267,6,2,0,0,0,0,4729,0,65,0,0,0,0,0,0,1,0,0,23226
"P1_4W",5642,0,180,0,4901,1093,5,0,2,21,0,0,1,0,0,3,18,1,6,0,17004,0,0,14,2,7,0,2,0,1,0,1983,11,0,0,0,0,0,0,0,0,0,414,0,0,2,0,1,935,0,36,10339,3,0,0,0,0,4,0,0,3,696,0,0,0,0,1,7181,7,2,0,1,1,0,7030,0,148,0,0,0,1,0,0,1,0,0,51417
"P1_5W",7680,0,317,0,6705,3352,0,0,4,103,2,0,0,0,0,0,46,1,4,3,15683,2,0,20,0,12,0,49,0,2,0,1281,32,0,0,0,0,0,0,0,0,0,126,0,0,6,2,3,3384,0,96,22105,3,0,0,0,0,3,0,0,33,425,0,0,0,0,0,3160,6,2,0,0,0,0,7675,0,54,0,2,0,0,0,0,13,0,0,90330
"P2_1W",1016,0,204,0,1839,113,1,0,0,8,0,0,0,0,0,1,13,0,0,1,5168,0,0,2,0,1,0,8,0,3,0,360,9,0,1,0,0,0,0,0,0,0,561,0,2,3,3,1,4239,0,11,3417,1,0,3,0,0,1,0,0,9,1089,7,0,0,0,0,6503,0,2,0,1,0,0,4049,0,168,0,0,0,0,0,0,0,0,0,41869
"P2_2W",3896,0,290,0,3599,251,0,0,2,11,1,0,0,0,0,1,66,5,0,2,10715,1,0,11,0,7,0,28,0,5,2,605,25,0,2,1,0,0,0,0,0,0,789,0,0,6,55,5,11000,0,122,13135,4,0,2,1,0,7,0,0,24,2575,45,0,0,0,1,9177,8,8,0,0,0,1,7300,0,299,0,0,0,2,0,0,3,0,0,89401
"P2_3W",1561,0,274,0,2576,212,0,0,2,10,0,0,1,0,0,0,12,0,0,2,9176,0,0,4,0,4,0,10,0,4,0,583,9,0,3,0,0,0,0,0,0,0,1616,0,2,6,8,1,6139,0,49,13277,3,0,9,0,0,3,0,0,2,2221,61,0,0,0,0,15599,1,0,0,0,0,1,11546,0,530,0,0,0,0,0,0,1,0,0,95742
"P2_4W",1642,0,274,0,2734,189,0,0,1,2,1,0,0,0,0,1,8,0,2,1,9758,0,0,1,0,3,0,9,0,11,0,588,9,0,0,0,0,0,0,0,0,0,1001,0,3,5,9,6,5384,0,9,5988,2,0,4,0,0,2,0,0,7,1731,63,0,0,0,0,10894,3,1,0,0,0,0,9929,0,386,0,0,0,0,0,0,0,0,0,68748
"P2_5W",3734,0,180,0,4414,1220,0,0,0,24,0,0,1,0,0,1,30,0,0,3,8287,0,1,2,2,1,0,22,0,309,0,1051,17,0,5,0,0,0,0,0,0,0,446,0,1,5,8,0,2474,0,83,8262,3,0,0,0,0,30,0,0,11,1895,0,0,0,0,0,5999,4,13,0,1,0,0,7256,0,175,0,1,0,1,0,0,4,0,0,66633
"P3_1W",424,0,266,0,983,48,0,0,1,3,0,0,1,0,0,1,18,0,0,0,3160,0,0,0,0,0,0,9,0,0,0,221,7,0,0,0,0,0,0,0,0,0,309,0,2,0,1,0,143,0,16,4027,1,0,4,0,0,15,0,0,7,635,18,0,0,1,0,1752,1,0,0,1,0,0,3563,0,33,0,0,0,0,0,0,0,0,0,29872
"P3_2W",779,0,366,0,1369,39,0,0,0,0,0,0,0,0,0,0,8,1,0,1,3617,0,0,0,0,0,0,7,0,1,1,245,5,0,0,0,0,0,0,0,0,0,332,0,0,0,2,0,225,0,13,4095,2,0,0,0,0,22,0,0,0,509,16,0,0,0,1,1818,4,0,0,0,0,0,2254,0,33,0,0,1,0,0,0,1,0,0,31119
"P3_3W",970,0,385,0,1362,30,0,0,2,5,0,0,0,0,0,0,12,0,2,4,4281,0,0,1,0,2,0,4,0,0,0,324,1,0,0,0,0,0,0,0,0,0,477,0,2,0,10,4,396,0,49,5051,3,0,1,0,0,26,0,0,11,784,35,0,0,0,0,2766,3,0,0,0,0,1,4977,0,61,0,0,1,0,0,0,2,0,0,39734
"P3_5W",7942,0,730,0,3311,1011,0,0,0,21,0,0,0,0,0,0,22,0,1,2,8461,0,1,3,0,16,0,2,0,9,0,1714,7,0,1,0,0,0,0,0,0,0,220,0,0,1,6,4,3510,0,59,12489,3,0,1,0,0,46,0,0,29,1361,2,0,0,0,0,2265,18,2,0,0,0,0,3513,0,32,0,0,0,0,0,0,2,0,0,44641
"P4_1W",781,0,377,0,1488,182,0,0,0,29,0,0,0,0,0,0,49,4,3,2,6049,0,1,0,0,8,0,35,0,5,0,566,6,0,0,0,0,0,2,0,0,0,369,0,2,3,17,2,1234,0,43,23632,2,0,31,0,0,23,0,0,20,2102,10,0,0,0,1,3261,0,0,0,1,1,0,3371,0,38,0,0,0,0,0,0,0,2,0,83213
"P4_2W",2055,0,938,0,4878,366,1,0,3,21,4,0,0,0,0,0,63,3,10,1,10870,1,0,3,0,6,3,28,0,2,1,1399,11,0,0,0,0,0,0,0,0,0,773,0,0,1,4,3,3115,0,78,20056,9,0,6,0,0,63,0,0,83,2182,77,1,0,0,0,5503,1,2,0,2,12,0,8641,0,66,1,0,0,1,1,0,0,0,0,146637
"P4_3W",723,0,618,1,2325,229,1,0,2,36,0,0,0,0,0,14,38,1,1,8,11357,0,0,1,0,0,0,37,0,2,0,872,8,0,0,0,0,0,0,0,0,0,833,0,1,1,3,2,2530,0,21,21555,5,0,10,3,0,41,0,0,1,2259,106,0,0,0,5,6717,1,0,0,0,0,0,7009,0,73,0,0,0,0,0,0,0,1,0,134313
"P4_4W",1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,61,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,302
"P4_5W",14758,0,1794,0,3720,1360,0,0,0,31,0,0,0,0,0,0,49,0,4,4,9917,0,0,6,0,2,0,11,0,32,0,2327,24,0,3,0,0,0,0,0,0,0,246,0,4,4,14,3,2822,0,66,20439,6,0,1,0,0,90,0,0,25,3441,2,0,0,1,0,4134,16,0,0,1,0,2,5948,0,12,0,2,0,1,0,1,3,0,0,77654
"P5_1W",1900,0,145,1,3431,597,0,0,1,42,3,0,1,1,2,6,50,19,8,1,15821,3,15,0,0,3,0,20,0,15,0,873,10,0,0,3,0,0,0,0,0,0,907,0,0,1,3,4,2036,0,58,14193,13,0,20,2,0,20,0,0,23,7126,12,0,0,0,0,6585,2,0,0,2,0,0,5129,0,108,0,5,1,0,0,0,2,0,0,77611
"P5_2W",1042,0,76,1,2575,618,0,0,3,11,2,0,0,2,1,0,32,2,6,1,7134,3,7,1,0,1,0,25,0,3,0,479,7,0,2,1,0,0,0,0,0,0,699,0,0,1,1,4,1241,0,48,8806,16,0,4,1,1,52,0,0,17,3521,30,0,0,0,0,5663,2,0,0,2,0,0,4726,0,99,0,3,1,3,0,0,1,0,0,67077
"P5_3W",1417,0,183,0,4095,483,0,0,4,24,0,0,0,1,2,0,38,3,3,0,16970,3,3,0,0,1,0,17,0,0,0,625,1,0,0,0,0,0,0,0,0,0,1162,0,0,0,0,3,2070,0,60,20735,4,0,2,8,0,12,0,0,11,7947,18,0,0,0,0,7255,3,0,0,0,0,0,5838,0,103,0,0,0,0,0,0,1,0,0,105819
"P5_4W",1111,0,124,0,3237,630,0,0,3,24,0,0,0,0,0,0,12,2,3,1,11374,1,3,0,0,1,0,12,0,2,0,646,3,0,2,2,0,0,0,0,0,0,759,0,0,0,2,1,2872,0,54,11812,9,0,3,0,0,8,0,1,3,5717,25,0,0,0,0,5126,1,0,0,0,0,0,5066,0,80,0,1,1,0,0,0,0,0,0,79025
"P5_5W",3715,0,527,0,1727,1098,0,0,0,56,3,0,2,0,0,0,35,2,9,3,22648,1,1,0,0,1,0,16,0,4,0,1099,5,0,3,4,0,0,0,1,0,0,205,0,0,3,0,6,900,0,228,11716,22,0,3,1,0,32,0,0,12,869,3,0,0,0,0,2646,6,4,0,4,0,0,2326,0,27,0,22,0,4,0,0,11,0,0,72438
"P6_1W",2852,0,80,0,2941,1346,0,0,3,97,2,0,1,0,0,0,41,22,13,4,16646,0,4,3,1,1,0,24,0,12,0,628,15,0,4,2,0,0,0,0,0,0,1423,0,6,1,11,1,1218,0,95,8319,6,0,32,1,0,36,0,0,9,1398,0,0,0,0,0,5492,7,0,0,1,2,1,7382,0,121,0,0,0,1,0,1,1,1,0,69912
"P6_2W",1883,0,95,0,4009,1002,0,0,2,25,3,0,0,0,0,0,40,2,23,0,13371,0,0,5,0,4,8,18,0,5,2,840,3,0,0,0,0,0,0,0,0,0,1387,0,0,0,6,0,1815,0,50,8850,4,0,13,3,0,15,0,1,7,1358,5,0,0,0,0,5453,1,3,0,0,1,0,5847,0,107,0,0,1,0,0,0,0,0,0,80003
"P6_3W",1822,0,127,0,3458,1088,0,0,1,85,7,0,0,1,0,0,37,1,99,8,15369,3,10,1,0,3,3,33,0,3,2,1158,3,0,0,14,0,0,0,0,0,0,1418,2,1,0,34,4,1816,0,30,6730,0,0,3,2,0,13,0,1,10,1602,18,0,0,0,0,7011,1,0,0,1,1,0,5959,0,167,0,0,1,0,0,0,1,0,0,86982
"P6_4W",1804,0,102,1,3658,1000,0,0,1,32,3,0,1,0,0,3,37,4,7,5,15139,0,10,0,0,4,0,24,0,4,2,1080,5,0,1,1,0,0,0,0,0,0,1272,0,1,0,28,1,1787,0,30,7008,2,0,8,1,0,26,0,0,12,1468,18,0,0,0,0,6844,4,0,0,0,4,0,10600,0,170,0,0,0,0,0,1,0,0,0,86202
"P6_5W",1823,0,80,0,1992,3158,0,0,1,211,2,0,1,0,0,0,46,2,60,0,37451,1,6,3,1,4,0,29,0,3,0,1897,8,0,7,14,0,0,0,0,0,0,134,0,0,1,11,5,5008,0,222,20414,11,0,4,1,0,55,0,0,48,224,0,1,0,0,0,934,1,3,0,0,0,0,1967,0,11,0,12,0,3,0,0,7,0,0,118746
"P7_1W",23,0,1,0,16,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,8,0,1,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,55,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,0,0,407
"P7_3W",1782,0,184,0,1583,2070,2,0,0,21,0,0,0,0,0,0,15,3,8,1,11894,1,0,0,0,1,0,4,0,3,0,838,0,0,0,1,0,0,0,0,0,0,3067,0,1,0,1,0,2042,0,13,5359,2,0,3,0,0,4,0,0,1,289,39,0,0,0,0,8682,7,0,0,0,1,0,6266,0,247,0,0,0,0,0,0,0,0,0,74366
"P7_4W",2616,0,292,0,2283,3080,0,0,1,27,2,0,0,0,0,0,22,2,1,0,15964,1,0,0,0,0,0,11,0,2,0,1193,1,0,2,0,0,0,0,0,0,0,3823,0,0,0,2,1,2781,0,10,8208,3,0,3,1,0,5,0,0,4,437,28,0,0,0,0,11699,4,0,0,0,2,0,6416,0,414,0,0,0,0,0,0,0,0,0,101171
"P7_5W",2676,0,849,0,7691,5569,0,0,0,24,1,0,0,0,0,0,21,0,11,0,30263,1,1,2,1,0,0,30,0,1,0,2435,4,0,1,2,0,0,0,0,0,0,2037,0,3,2,10,2,6270,0,110,25610,5,0,3,0,0,5,0,0,15,153,0,0,0,0,0,7169,2,1,0,1,1,0,3190,0,109,0,3,0,1,0,0,6,0,0,141341
